id,label
16905907,"Expressing the sense of the House of Representatives that the United States should adopt a target of 350 parts per million of atmospheric carbon dioxide by which to evaluate domestic and international climate change policies, and for other purposes."
16906143,S.Amdt.3354
16906171,S.Amdt.3379
16906169,S.Amdt.3378
16906167,S.Amdt.3351
16906165,S.Amdt.3357
16906163,S.Amdt.3364
16905881,Patent Law Treaties Implementation Act of 2012
16906157,S.Amdt.3366
16906155,S.Amdt.3356
16906153,S.Amdt.3349
16906151,S.Amdt.3361
16906149,S.Amdt.3347
16906147,S.Amdt.3352
16906145,S.Amdt.3353
16905905,"To designate the facility of the United States Postal Service located at 815 County Road 23 in Tyrone, New York, as the ""Specialist Christopher Scott Post Office Building""."
16905883,American Energy Manufacturing Technical Corrections Act
16905893,Senior Airman Michael Malarsie Act
16905889,"A resolution relative to the death of the Honorable Daniel Ken Inouye, Senator from the State of Hawaii."
16905903,Blair Holt's Firearm Licensing and Record of Sale Act of 2012
16905831,A concurrent resolution correcting the enrollment of S. 2367.
16905799,A concurrent resolution congratulating the Navy and the current and former officers and crew of the U.S.S. Enterprise (CVN 65) on completion of the 25th and final deployment of the vessel.
16905829,A concurrent resolution authorizing the use of the rotunda of the Capitol for the lying in state of the remains of the late Honorable Daniel K. Inouye.
16905813,Save Our Students Act
16905811,School Safety Enhancements Act of 2012
16905833,Government Contracting Improvement Act of 2012
16905809,Safe Building Code Incentive Act of 2012
16905805,Pirate Fishing Elimination Act
16905801,A bill to provide for the admission of the State of New Columbia into the Union.
16905803,EACH Act
16905851,To amend the Internal Revenue Code of 1986 to include vaccines against seasonal influenza within the definition of taxable vaccines.
16905847,Save and Strengthen Medicare Act of 2012
16905845,"To direct the Secretary of the Treasury to establish a pilot program to study alternatives to the current system of taxing motor vehicle fuels, including systems based on the number of miles traveled by each vehicle."
16905841,Tim Fagan's Law
16905835,Averting the Fiscal Cliff Act
16905819,Small Business Investment Company Modernization Act of 2012
16905879,S.Amdt.3390
16905877,S.Amdt.3384
16905875,S.Amdt.3389
16905873,S.Amdt.3392
16905867,S.Amdt.3386
16905865,S.Amdt.3387
16905863,S.Amdt.3388
16905861,S.Amdt.3385
16905849,Expressing the sense of the House of Representatives that the Secretary of State should seek to amend Article 22 of the Statute of the International Court of Justice to move the seat of the Court from the Netherlands.
16905827,Providing for the printing of a revised edition of the Rules and Manual of the House of Representatives for the One Hundred Thirteenth Congress.
16905815,"To refer H.R. 5862, a bill making congressional reference to the United States Court of Federal Claims pursuant to sections 1492 and 2509 of title 28, United States Code, the Indian trust-related claims of the Quapaw Tribe of Oklahoma (O-Gah-Pah) as well as its individu..."
16905793,"Relating to the death of the Honorable Daniel K. Inouye, a Senator from the State of Hawaii."
16905789,"A resolution recognizing the January 12, 2013, opening of the United States Freedom Pavilion: The Boeing Center at the National World War II Museum in New Orleans, Louisiana, and supporting plans for other educational pavilions and initiatives."
16905779,S.Amdt.3405
16905775,S.Amdt.3406
16905771,S.Amdt.3407
16905219,S.Amdt.3400
16905217,S.Amdt.3401 to S.Amdt.3400
16905215,S.Amdt.3402 to S.Amdt.3401 (which amends S.Amdt.3400)
16905213,S.Amdt.3396 to S.Amdt.3395
16905211,S.Amdt.3397 to S.Amdt.3396 (which amends S.Amdt.3395)
16905209,S.Amdt.3398
16905207,S.Amdt.3399 to S.Amdt.3398
16904955,S.Amdt.3395
16905857,"Relating to the death of the Honorable Daniel K. Inouye, a Senator from the State of Hawaii."
16905853,Hurricane Sandy Tax Relief Act of 2012
16905823,End Trafficking in Government Contracting Act of 2012
16905821,Keeping Politics Out of Federal Contracting Act of 2011
16905825,Non-Federal Employee Whistleblower Protection Act of 2012
16905837,Mercury Use Reduction Act of 2012
16905843,Drone Aircraft Privacy and Transparency Act of 2012
16905817,STRONG Act
16905807,PREEMIE Reauthorization Act
16905795,"A bill to amend the Toxic Substances Control Act relating to certain mercury compounds, products, and processes."
16905869,S.Amdt.3394
16905871,S.Amdt.3404
16905787,A resolution observing the 100th birthday of civil rights icon Rosa Parks and commemorating her legacy.
16905859,PLEA Act
16905839,Standard DATA Act of 2012
16905791,Domestic Partnership Benefits and Obligations Act of 2012
16905527,"To amend section 2710 of title 18, United States Code, to clarify that a video tape service provider may obtain a consumer's informed, written consent on an ongoing basis and that consent may be obtained through the Internet."
16905743,"A bill to amend title XVIII of the Social Security Act to include information on the coverage of intensive behavioral therapy for obesity in the Medicare and You Handbook, to provide written notification to beneficiaries and providers regarding new Medicare coverage of ..."
16905545,A bill to clarify the authorized uses of funds in the Crime Victims Fund.
16905539,Data Cap Integrity Act of 2012
16905537,FOR VETS Act of 2012
16905519,To allow the Pascua Yaqui Tribe to determine the requirements for membership in that tribe.
16905515,To amend the Federal Deposit Insurance Act with respect to information provided to the Bureau of Consumer Financial Protection.
16905513,Coast Guard and Maritime Transportation Act of 2012
16905509,"Bridgeport Indian Colony Land Trust, Health, and Economic Development Act of 2012"
16905741,Vested Employee Pension Benefit Protection Act
16905711,Lyon County Economic Development and Conservation Act
16905731,Stop Deducting Damages Act of 2012
16905729,To amend the Balanced Budget and Emergency Deficit Control Act of 1985 to exempt the Substance Abuse and Mental Health Services Administration (SAMHSA) from sequestration.
16905567,"To designate the United States courthouse to be constructed in Jackson, Mississippi, as the ""R. Jess Brown United States Courthouse""."
16905561,"To designate the facility of the United States Postal Service located at 1444 Main Street in Ramona, California, as the ""Nelson 'Mac' MacWilliams Post Office Building""."
16905555,"To designate the United States courthouse located at 333 West Broadway Street in San Diego, California, as the ""James M. Carter and Judith N. Keep United States Courthouse""."
16905551,"To designate the United States courthouse located at 101 East Pecan Street in Sherman, Texas, as the ""Paul Brown United States Courthouse""."
16905535,Strengthening Medicare And Repaying Taxpayers Act of 2011
16905739,Government Employee Accountability Act
16905737,"To amend the Animal Welfare Act to provide for the protection of birds, rats, and mice, and for other purposes."
16905723,Walter Patterson Justice and Extradition Act
16905719,To establish and operate a National Center for Campus Public Safety.
16905707,Markets and Trading Reorganization Act
16905705,Fire-Damaged Home Rebuilding Act of 2012
16905575,"A resolution designating April 24, 2014, as ""Jan Karski Day""."
16905571,"Providing for consideration of the Senate amendment to the joint resolution (H.J. Res. 66) approving the renewal of import restrictions contained in the Burmese Freedom and Democracy Act of 2003, and providing for consideration of the bill (H.R. 6684) to provide for spe..."
16905769,S.Amdt.3420
16905767,S.Amdt.3418
16905765,S.Amdt.3412
16905763,S.Amdt.3417
16905523,A resolution congratulating the recipient of the 2012 Heisman Memorial Trophy.
16905761,S.Amdt.3408
16905521,A resolution designating the Chairman of the Senate Committee on Appropriations.
16905759,S.Amdt.3419
16905757,S.Amdt.3413
16905755,S.Amdt.3414
16905753,S.Amdt.3409
16905751,S.Amdt.3416
16905511,DART Act
16905747,S.Amdt.3411
16905507,No-Hassle Flying Act of 2012
16905745,S.Amdt.3422 to S.Amdt.3421 (which amends S.Amdt.3395)
16905503,S.Amdt.3423
16905501,S.Amdt.3424
16905717,Recognizing the contributions of Senator Joseph I. Lieberman to the nation and to the equal rights and general welfare of the citizens of District of Columbia.
16904995,S.Amdt.3421 to S.Amdt.3395
16905709,"To award a Congressional Gold Medal to Malala Yousufzai, in recognition of her devoted service to education, justice, and equality in Pakistan."
16905563,Community Shelter Protection Act of 2011
16905525,"A resolution expressing the sense of the Senate that Village Voice Media Holdings, LLC should eliminate the ""adult entertainment"" section of the classified advertising website Backpage.com."
16905721,To limit the Secretary of the Air Force from retiring or transferring certain aircraft of the Air National Guard or Air Force Reserve.
16905531,Innovative Design Protection Act of 2012
16905569,"Providing for consideration of the conference report to accompany the bill (H.R. 4310) to authorize appropriations for fiscal year 2013 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energ..."
16905579,Virgin Islands Energy Crisis Relief Act
16905727,"To amend the National Organ Transplant Act to prevent the sale of bone marrow and umbilical cord blood, and for other purposes."
16905715,Liquefied Natural Gas for NATO Act
16905541,A bill to provide grants to establish veteran's treatment courts.
16905517,To amend the Electronic Fund Transfer Act to limit the fee disclosure requirement for an automatic teller machine to the screen of that machine.
16905577,Money Remittances Improvement Act of 2012
16905725,Equitable Treatment of Investors Act
16905225,"A joint resolution providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Internal Revenue Service of the Department of the Treasury relating to taxable medical devices."
16905267,Providing for a conditional adjournment of the House of Representatives and a conditional recess or adjournment of the Senate.
16905233,Mariah's Act
16905237,Raechel and Jacqueline Houck Safe Rental Car Act
16905235,Utility Employee Background Check Act of 2012
16905231,Public Safety Spectrum and Wireless Innovation Act
16905229,"Native Culture, Language, and Access for Success in Schools Act"
16905223,SAFE Child Act
16905247,Contractor Opportunity Protection Act of 2012
16905241,Contracting Oversight for Small Business Jobs Act of 2012
16905255,Small Business Advocate Act of 2012
16905277,"To designate the facility of the Department of Veterans Affairs located at 9800 West Commercial Boulevard in Sunrise, Florida, as the ""William 'Bill' Kling VA Clinic""."
16905265,Outreach to People With Disabilities During Emergencies Act
16905285,"To amend the Reclamation States Emergency Drought Relief Act of 1991 for the purposes of extending the Reclamation States Emergency Drought Relief Act of 1991 through 2017, and for other purposes."
16905281,"To designate the facility of the United States Postal Service located at 220 Elm Avenue in Munising, Michigan, as the ""Elizabeth L. Kinnunen Post Office Building""."
16905279,"To name the Department of Veterans Affairs medical center in Spokane, Washington, as the ""Mann-Grandstaff Department of Veterans Affairs Medical Center""."
16905275,Medicare Identity Theft Prevention Act of 2012
16905273,To reauthorize the ban on undetectable firearms.
16905269,METRICS Act
16905263,Spending Reduction Act of 2012
16905009,S.Amdt.3437
16905499,S.Amdt.3430
16905497,S.Amdt.3429 to S.Amdt.3404
16905493,S.Amdt.3427 to S.Amdt.3404
16905491,S.Amdt.3428 to S.Amdt.3404
16905489,S.Amdt.3431
16905487,S.Amdt.3425
16905007,S.Amdt.3435
16905003,S.Amdt.3436
16905205,S.Amdt.3432
16905203,S.Amdt.3433
16905201,S.Amdt.3434
16905251,Building Better Business Partnerships Act of 2012
16905249,Small Business Protection Act of 2012
16905245,Small Business Procurement Improvement Act of 2012
16905221,"A resolution urging the governments of Europe and the European Union to designate Hizballah as a terrorist organization and impose sanctions, and urging the President to provide information about Hizballah to the European allies of the United States and to support to th..."
16905289,Farmers Protection Act of 2012
16905287,"To direct the Secretary of Agriculture to convey to the State of California all right, title, and interest of the United States in and to certain National Forest System land to facilitate the relocation of the South Operations Coordination Center, and for other purposes..."
16905505,To amend the definition of mortgage originator under the Dodd-Frank Wall Street Reform and Consumer Protection Act to include certain employees of a retailer of manufactured homes.
16905253,Small Business Opportunity Act of 2012
16905243,Early Stage Small Business Contracting Act of 2012
16905283,Department of Homeland Security Authorization Act for Fiscal Year 2012
16905271,Building Efficiently Act of 2012
16905469,Healthy Communities through Helping to Offer Incentives and Choices to Everyone in Society Act
16905227,Indian Tribal Energy Development and Self-Determination Act Amendments of 2012
16905239,Protect our Kids Act of 2012
16905257,Government Efficiency through Small Business Contracting Act of 2012
16905261,National Oceanic and Atmospheric Administration Commissioned Officer Corps Amendments Act of 2012
16905199,Customs Enhanced Enforcement and Trade Facilitation Act of 2012
16905161,"A bill to require a Government Accountability Office examination of transactions between large financial institutions and the Federal Government, and for other purposes."
16905021,Career And Technical Innovation Fund Act of 2012
16905019,Student Internship Opportunity Act
16905195,"A bill to designate the new United States courthouse in Buffalo, New York, as the ""Robert H. Jackson United States Courthouse""."
16905193,"A bill to designate the United States courthouse located at 709 West 9th Street, Juneau, Alaska, as the Robert Boochever United States Courthouse."
16905181,To authorize certain appropriations under the Native American Programs Act of 1974.
16905175,"To authorize the Secretary of Homeland Security, acting through the Administrator of the Federal Emergency Management Agency, to make grants to State and local governments to assist in preparing for and responding to mass casualty incidents, and for other purposes...."
16905173,Course Material Pilot Grant Program Act
16905171,Keeping our Communities Safe by Strengthening Safety Standards for Chemical Facilities Act
16905191,Fair Debt Collection Practices Technical Correction Act of 2012
16905189,Ensuring Scanned Containers Arrive in Ports Efficiently Act of 2012
16905187,Cainaan Putuga Wendt Shock of Life Act
16904999,S.Amdt.3393 to S.Amdt.3395
